epoch	time	lr	train loss	train acc	testloss	test acc
106	3.53e+02	0.001	0.123	54.0	0.713	76.1
107	3.53e+02	0.001	0.116	54.5	0.733	75.6
108	3.52e+02	0.001	0.116	54.7	0.728	75.7
109	3.53e+02	0.001	0.116	55.0	0.711	75.9
110	3.53e+02	0.001	0.115	54.9	0.716	75.9
111	3.53e+02	0.001	0.111	55.2	0.724	75.8
112	3.53e+02	0.001	0.113	55.0	0.724	76.1
113	3.53e+02	0.001	0.114	55.2	0.716	76.3
114	3.53e+02	0.001	0.111	55.3	0.728	75.5
115	3.53e+02	0.001	0.113	55.2	0.704	76.3
116	3.53e+02	0.001	0.113	55.4	0.699	76.7
117	3.53e+02	0.001	0.109	55.5	0.698	76.8
118	3.53e+02	0.001	0.11	55.7	0.697	76.5
119	3.53e+02	0.001	0.108	55.6	0.725	75.6
120	3.53e+02	0.001	0.107	55.9	0.726	76.1
121	3.53e+02	0.001	0.108	56.0	0.74	74.9
122	3.53e+02	0.001	0.106	55.9	0.717	75.7
123	3.53e+02	0.001	0.105	56.0	0.693	76.7
124	3.53e+02	0.001	0.106	56.1	0.73	75.7
125	3.53e+02	0.001	0.107	55.8	0.717	75.6
126	3.53e+02	0.001	0.104	56.2	0.713	75.7
127	3.53e+02	0.001	0.105	56.1	0.721	75.8
128	3.53e+02	0.001	0.102	56.2	0.713	75.6
129	3.53e+02	0.001	0.102	56.2	0.734	75.4
130	3.53e+02	0.001	0.101	56.4	0.72	75.9
131	3.53e+02	0.001	0.101	56.5	0.715	75.9
132	3.53e+02	0.001	0.102	56.3	0.729	75.4
133	3.53e+02	0.001	0.0991	56.5	0.699	76.4
134	3.53e+02	0.001	0.0995	56.8	0.707	76.2
135	3.53e+02	0.001	0.1	56.4	0.694	76.3
136	3.53e+02	0.001	0.0981	56.7	0.708	76.1
137	3.53e+02	0.001	0.099	56.8	0.708	76.2
138	3.53e+02	0.001	0.0983	56.6	0.72	75.3
139	3.53e+02	0.001	0.0988	56.7	0.741	75.1
140	3.53e+02	0.001	0.0981	56.8	0.692	76.5
141	3.54e+02	0.001	0.0997	56.7	0.71	75.9
142	3.53e+02	0.001	0.0965	57.1	0.706	76.2
143	3.53e+02	0.001	0.0974	56.6	0.723	75.8
144	3.53e+02	0.001	0.0955	57.0	0.713	76.2
145	3.53e+02	0.001	0.0952	56.9	0.729	75.2
146	3.53e+02	0.001	0.0946	56.9	0.724	75.7
147	3.53e+02	0.001	0.0945	56.8	0.717	76.0
148	3.53e+02	0.001	0.0921	57.2	0.726	75.5
149	3.53e+02	0.001	0.0922	57.4	0.71	75.9
