epoch	time	lr	train loss	train acc	testloss	test acc
70	3.03e+02	0.01	2.1	0.0	3.19	35.1
71	3.03e+02	0.01	2.11	0.0	3.22	34.4
72	3.03e+02	0.01	2.09	0.0	3.23	34.2
73	3.03e+02	0.01	2.1	0.0	3.17	33.8
74	3.03e+02	0.01	2.08	0.0	3.23	33.8
75	3.03e+02	0.01	2.09	0.0	3.17	34.5
76	3.03e+02	0.01	2.1	0.0	3.1	35.0
77	3.03e+02	0.01	2.1	0.0	3.18	34.7
78	3.03e+02	0.01	2.08	0.0	3.12	35.4
79	3.03e+02	0.01	2.09	0.0	3.07	35.3
80	3.03e+02	0.01	2.08	0.0	3.1	35.5
81	3.03e+02	0.01	2.08	0.0	3.17	34.4
82	3.03e+02	0.01	2.08	0.0	3.11	35.5
83	3.03e+02	0.01	2.09	0.0	3.21	33.9
84	3.03e+02	0.01	2.09	0.0	3.2	34.1
85	3.03e+02	0.01	2.08	0.0	3.17	34.6
86	3.03e+02	0.01	2.08	0.0	3.2	34.2
87	3.03e+02	0.01	2.08	0.0	3.16	34.4
88	3.03e+02	0.01	2.08	0.0	3.11	35.1
89	3.03e+02	0.01	2.08	0.0	3.27	33.9
90	3.03e+02	0.01	2.08	0.0	3.04	35.6
91	3.03e+02	0.01	2.07	0.0	3.15	35.2
92	3.03e+02	0.01	2.07	0.0	3.06	35.4
93	3.04e+02	0.01	2.06	0.0	3.23	33.6
94	3.04e+02	0.01	2.07	0.0	3.14	34.6
95	3.03e+02	0.01	2.07	0.0	3.07	35.4
96	3.03e+02	0.01	2.06	0.0	3.22	34.3
97	3.03e+02	0.01	2.07	0.0	3.12	35.2
98	3.03e+02	0.01	2.06	0.0	3.16	35.3
99	3.03e+02	0.01	2.05	0.0	3.17	34.9
100	3.04e+02	0.01	2.06	0.0	3.1	35.4
101	3.03e+02	0.0001	1.93	0.0	2.9	38.3
102	3.03e+02	0.001	1.88	0.0	2.9	37.8
103	3.03e+02	0.001	1.85	0.0	2.89	38.4
104	3.03e+02	0.001	1.84	0.0	2.86	38.7
105	3.03e+02	0.001	1.84	0.0	2.91	38.8
106	3.03e+02	0.001	1.82	0.0	2.9	38.5
107	3.03e+02	0.001	1.82	0.0	2.89	38.5
108	3.03e+02	0.001	1.82	0.0	2.89	39.0
109	3.03e+02	0.001	1.81	0.0	2.89	38.9
110	3.03e+02	0.001	1.81	0.0	2.91	39.0
111	3.03e+02	0.001	1.8	0.0	2.89	38.8
112	3.03e+02	0.001	1.79	0.0	2.91	39.0
113	3.03e+02	0.001	1.79	0.0	2.91	39.0
114	3.03e+02	0.001	1.79	0.0	2.89	38.6
115	3.03e+02	0.001	1.79	0.0	2.92	39.1
116	3.03e+02	0.001	1.78	0.0	2.91	39.2
117	3.03e+02	0.001	1.78	0.0	2.9	39.8
118	3.03e+02	0.001	1.78	0.0	2.91	39.0
119	3.03e+02	0.001	1.78	0.0	2.92	39.2
120	3.04e+02	0.001	1.77	0.0	2.88	39.8
121	3.04e+02	0.001	1.77	0.0	2.9	39.2
122	3.04e+02	0.001	1.77	0.0	2.9	39.6
123	3.04e+02	0.001	1.76	0.0	2.89	39.6
124	3.05e+02	0.001	1.76	0.0	2.95	39.0
125	3.05e+02	0.001	1.76	0.0	2.93	39.2
126	3.05e+02	0.001	1.76	0.0	2.92	39.9
127	3.05e+02	0.001	1.75	0.0	2.92	39.0
128	3.05e+02	0.001	1.75	0.0	2.92	39.2
129	3.05e+02	0.001	1.75	0.0	2.93	39.6
130	3.05e+02	0.001	1.75	0.0	2.91	39.5
131	3.05e+02	0.001	1.75	0.0	2.92	39.2
132	3.05e+02	0.001	1.75	0.0	2.95	39.2
133	3.05e+02	0.001	1.75	0.0	2.94	39.3
134	3.05e+02	0.001	1.75	0.0	2.98	39.4
135	3.05e+02	0.001	1.74	0.0	2.95	39.6
136	3.05e+02	0.001	1.74	0.0	2.95	39.3
137	3.05e+02	0.001	1.74	0.0	2.92	39.5
138	3.05e+02	0.001	1.74	0.0	2.94	39.0
139	3.05e+02	0.001	1.74	0.0	2.93	39.1
140	3.04e+02	0.001	1.74	0.0	2.97	39.1
141	3.04e+02	0.001	1.73	0.0	2.98	39.2
142	3.04e+02	0.001	1.73	0.0	2.96	39.4
143	3.04e+02	0.001	1.73	0.0	2.94	39.3
144	3.04e+02	0.001	1.73	0.0	2.98	38.7
145	3.04e+02	0.001	1.73	0.0	2.97	39.7
146	3.04e+02	0.001	1.73	0.0	2.94	39.7
147	3.04e+02	0.001	1.73	0.0	2.96	39.1
148	3.04e+02	0.001	1.72	0.0	2.95	39.1
149	3.04e+02	0.001	1.73	0.0	2.96	39.1
