epoch	time	lr	train loss	train acc	testloss	test acc
42	3.56e+02	0.1	0.649	17.3	2.86	36.8
43	3.56e+02	0.1	0.649	17.4	2.95	34.8
44	3.56e+02	0.1	0.649	17.5	2.88	36.6
45	3.56e+02	0.1	0.648	17.4	2.76	38.0
46	3.57e+02	0.1	0.649	17.3	2.91	35.5
47	3.57e+02	0.1	0.641	17.8	2.69	38.8
48	3.56e+02	0.1	0.641	17.7	2.85	36.9
49	3.56e+02	0.1	0.642	17.7	2.76	38.1
50	3.56e+02	0.1	0.644	17.8	2.66	38.2
51	3.56e+02	0.001	0.577	22.1	2.31	45.8
52	3.56e+02	0.01	0.557	23.5	2.3	46.1
53	3.56e+02	0.01	0.548	24.1	2.29	46.1
54	3.56e+02	0.01	0.543	24.5	2.26	46.4
55	3.56e+02	0.01	0.54	24.9	2.26	46.9
56	3.56e+02	0.01	0.538	24.9	2.27	46.9
57	3.57e+02	0.01	0.534	25.4	2.26	46.3
58	3.56e+02	0.01	0.53	25.5	2.25	47.3
59	3.56e+02	0.01	0.527	25.9	2.24	46.9
60	3.56e+02	0.01	0.526	25.8	2.25	47.0
61	3.56e+02	0.01	0.526	26.1	2.26	47.4
62	3.55e+02	0.01	0.521	26.2	2.26	47.4
63	3.55e+02	0.01	0.521	26.4	2.22	47.6
64	3.56e+02	0.01	0.519	26.6	2.23	47.6
65	3.56e+02	0.01	0.519	26.9	2.22	47.3
66	3.56e+02	0.01	0.515	26.8	2.26	47.0
67	3.56e+02	0.01	0.516	27.0	2.23	47.0
68	3.56e+02	0.01	0.513	27.1	2.26	47.2
69	3.56e+02	0.01	0.511	27.4	2.27	46.9
70	3.56e+02	0.01	0.513	27.4	2.24	47.0
71	3.56e+02	0.01	0.509	27.6	2.25	47.3
72	3.56e+02	0.01	0.507	27.6	2.22	47.6
73	3.56e+02	0.01	0.506	27.8	2.24	47.2
74	3.56e+02	0.01	0.506	28.0	2.25	47.6
75	3.56e+02	0.01	0.505	28.0	2.23	47.6
76	3.56e+02	0.01	0.502	28.0	2.26	46.9
77	3.56e+02	0.01	0.503	28.1	2.24	48.2
78	3.56e+02	0.01	0.499	28.3	2.27	47.2
79	3.56e+02	0.01	0.5	28.3	2.27	46.7
80	3.55e+02	0.01	0.499	28.5	2.27	47.1
81	3.56e+02	0.01	0.499	28.5	2.26	47.3
82	3.56e+02	0.01	0.498	28.8	2.27	47.1
83	3.56e+02	0.01	0.496	28.9	2.25	47.5
84	3.56e+02	0.01	0.497	28.9	2.26	46.7
85	3.56e+02	0.01	0.494	28.9	2.28	47.6
86	3.56e+02	0.01	0.491	29.1	2.25	47.7
87	3.55e+02	0.01	0.492	29.1	2.27	47.3
88	3.55e+02	0.01	0.494	29.2	2.26	47.5
89	3.55e+02	0.01	0.492	29.4	2.24	47.4
90	3.56e+02	0.01	0.488	29.5	2.3	47.2
91	3.55e+02	0.01	0.488	29.5	2.28	47.0
92	3.55e+02	0.01	0.489	29.4	2.24	47.0
93	3.54e+02	0.01	0.488	29.7	2.26	47.1
94	3.55e+02	0.01	0.484	29.7	2.28	47.3
95	3.56e+02	0.01	0.488	29.6	2.32	46.5
96	3.56e+02	0.01	0.486	29.8	2.31	46.6
97	3.55e+02	0.01	0.485	30.0	2.26	47.6
98	3.55e+02	0.01	0.484	30.0	2.3	46.8
99	3.56e+02	0.01	0.485	30.0	2.29	47.1
100	3.56e+02	0.01	0.482	30.2	2.28	46.9
101	3.56e+02	0.0001	0.456	33.7	2.17	48.6
102	3.56e+02	0.001	0.445	35.1	2.16	49.1
103	3.56e+02	0.001	0.444	35.3	2.19	48.8
104	3.56e+02	0.001	0.441	35.7	2.16	49.0
105	3.56e+02	0.001	0.44	35.7	2.18	48.6
106	3.56e+02	0.001	0.436	36.1	2.2	48.4
107	3.56e+02	0.001	0.436	36.2	2.17	49.2
108	3.56e+02	0.001	0.436	36.3	2.17	48.8
109	3.56e+02	0.001	0.435	36.3	2.18	49.3
110	3.56e+02	0.001	0.434	36.7	2.16	48.9
111	3.56e+02	0.001	0.432	36.7	2.2	48.9
112	3.56e+02	0.001	0.433	36.7	2.19	48.9
113	3.55e+02	0.001	0.43	36.7	2.18	48.9
114	3.54e+02	0.001	0.429	37.0	2.2	48.5
115	3.55e+02	0.001	0.429	37.0	2.19	49.1
116	3.56e+02	0.001	0.428	37.2	2.19	48.8
117	3.55e+02	0.001	0.428	37.0	2.2	48.5
118	3.55e+02	0.001	0.428	37.3	2.17	49.0
119	3.55e+02	0.001	0.426	37.3	2.18	49.3
120	3.56e+02	0.001	0.425	37.6	2.19	48.7
121	3.56e+02	0.001	0.426	37.3	2.19	48.8
122	3.55e+02	0.001	0.427	37.6	2.2	48.7
123	3.56e+02	0.001	0.426	37.6	2.18	49.2
124	3.55e+02	0.001	0.425	37.8	2.19	48.7
125	3.55e+02	0.001	0.423	37.7	2.21	48.5
126	3.55e+02	0.001	0.422	37.9	2.19	48.8
127	3.55e+02	0.001	0.421	38.0	2.21	48.7
128	3.55e+02	0.001	0.421	37.8	2.2	48.6
129	3.55e+02	0.001	0.421	38.0	2.18	48.9
130	3.54e+02	0.001	0.421	38.0	2.2	48.5
131	3.54e+02	0.001	0.419	38.1	2.21	48.6
132	3.54e+02	0.001	0.42	38.1	2.22	48.4
133	3.55e+02	0.001	0.42	38.2	2.21	48.4
134	3.56e+02	0.001	0.42	38.1	2.19	48.8
135	3.55e+02	0.001	0.42	38.1	2.2	48.7
136	3.55e+02	0.001	0.417	38.4	2.2	48.5
137	3.55e+02	0.001	0.418	38.3	2.2	48.9
138	3.54e+02	0.001	0.419	38.3	2.2	48.6
139	3.55e+02	0.001	0.418	38.4	2.2	48.8
140	3.55e+02	0.001	0.414	38.8	2.19	48.5
141	3.55e+02	0.001	0.416	38.6	2.2	48.7
142	3.56e+02	0.001	0.416	38.4	2.21	48.8
143	3.55e+02	0.001	0.415	38.7	2.18	48.5
144	3.55e+02	0.001	0.416	38.7	2.21	48.9
145	3.56e+02	0.001	0.414	38.7	2.2	48.8
146	3.56e+02	0.001	0.413	38.9	2.19	48.9
147	3.56e+02	0.001	0.416	38.8	2.21	48.5
148	3.55e+02	0.001	0.415	38.7	2.21	48.5
149	3.54e+02	0.001	0.414	39.1	2.2	48.4
